# Transformed ground truth trajectory
# file: stable_seq_005_part_1_dif_1_transformed
# timestamp tx ty tz qx qy qz qw
3.830000000000e+02 -1.670000000000e+00 1.330000000000e+00 -6.234000000000e+00 9.235829707497e-01 2.536259039355e-01 -2.465549340577e-01 1.479157242688e-01
3.840000000000e+02 -1.624000000000e+00 1.387000000000e+00 -6.334000000000e+00 9.236800026445e-01 2.534049518818e-01 -2.460613108779e-01 1.485093073362e-01
3.850000000000e+02 -1.400000000000e+00 1.613000000000e+00 -6.533000000000e+00 9.251492859469e-01 2.481019842694e-01 -2.437285634094e-01 1.521203191292e-01
3.860000000000e+02 -1.339000000000e+00 1.605000000000e+00 -6.765000000000e+00 9.214030858506e-01 2.628772103675e-01 -2.476708613400e-01 1.434261834450e-01
3.870000000000e+02 -1.203000000000e+00 1.998000000000e+00 -7.483000000000e+00 9.132371076869e-01 2.915426348941e-01 -2.538096301044e-01 1.287693630057e-01
3.880000000000e+02 -1.110000000000e+00 2.135000000000e+00 -7.871000000000e+00 9.140451315527e-01 2.895734342316e-01 -2.526598547654e-01 1.297371244561e-01
3.890000000000e+02 -1.152000000000e+00 2.333000000000e+00 -7.963000000000e+00 9.238921793035e-01 2.559530357927e-01 -2.433867624760e-01 1.472214941571e-01
3.900000000000e+02 -1.046000000000e+00 2.474000000000e+00 -8.349000000000e+00 9.253760384618e-01 2.513092164935e-01 -2.413656245268e-01 1.492162874587e-01
3.910000000000e+02 -9.460000000000e-01 2.692000000000e+00 -8.615000000000e+00 9.207544839890e-01 2.693781900956e-01 -2.457113817069e-01 1.388253860600e-01
3.920000000000e+02 -8.990000000000e-01 2.831000000000e+00 -8.820000000000e+00 9.213468140639e-01 2.681060899298e-01 -2.450600548104e-01 1.385089971562e-01
3.930000000000e+02 -8.460000000000e-01 2.981000000000e+00 -9.045000000000e+00 9.236978567672e-01 2.611199514066e-01 -2.424166882265e-01 1.408289375463e-01
3.940000000000e+02 -8.300000000000e-01 3.179000000000e+00 -9.295000000000e+00 9.252645436610e-01 2.556159525221e-01 -2.409152175177e-01 1.431986977190e-01
3.950000000000e+02 -7.330000000000e-01 3.305000000000e+00 -9.604000000000e+00 9.182846619024e-01 2.815105933040e-01 -2.467587833832e-01 1.288998386177e-01
3.960000000000e+02 -5.000000000000e-01 3.672000000000e+00 -9.713000000000e+00 9.199254606350e-01 2.831927256814e-01 -2.404534794236e-01 1.253840150488e-01
3.970000000000e+02 -3.240000000000e-01 3.881000000000e+00 -9.589000000000e+00 9.275652563320e-01 2.662169545319e-01 -2.271306215450e-01 1.310072865227e-01
3.980000000000e+02 -3.660000000000e-01 4.061000000000e+00 -9.813000000000e+00 9.312831029451e-01 2.564404730358e-01 -2.213591600723e-01 1.339783124623e-01
3.990000000000e+02 -2.210000000000e-01 4.237000000000e+00 -9.914000000000e+00 9.190331745400e-01 2.999769491475e-01 -2.299943655468e-01 1.117785573884e-01
4.000000000000e+02 -1.660000000000e-01 4.162000000000e+00 -9.981000000000e+00 9.162565439106e-01 3.102975102382e-01 -2.300866744136e-01 1.060637692065e-01
4.010000000000e+02 -2.150000000000e-01 4.404000000000e+00 -1.004600000000e+01 9.257276704191e-01 2.792651584947e-01 -2.242255240856e-01 1.214996535796e-01
4.020000000000e+02 -2.070000000000e-01 4.307000000000e+00 -9.945000000000e+00 9.284071474503e-01 2.707426023327e-01 -2.212774472992e-01 1.256777751315e-01
4.030000000000e+02 -5.500000000001e-02 4.667000000000e+00 -1.042200000000e+01 9.342636425492e-01 2.503912515250e-01 -2.149013857491e-01 1.351778893662e-01
4.040000000000e+02 -7.999999999996e-03 4.681000000000e+00 -1.060900000000e+01 9.278260602391e-01 2.750790934910e-01 -2.200489054464e-01 1.226734424287e-01
4.050000000000e+02 -6.100000000001e-02 4.772000000000e+00 -1.038700000000e+01 9.330457516748e-01 2.565905413100e-01 -2.144345635502e-01 1.326828449605e-01
4.060000000000e+02 1.080000000000e-01 5.020000000000e+00 -1.122900000000e+01 9.331072870972e-01 2.569372693993e-01 -2.143699741278e-01 1.316797044048e-01
4.070000000000e+02 1.910000000000e-01 5.101000000000e+00 -1.142000000000e+01 9.326871611192e-01 2.587346751389e-01 -2.150986057087e-01 1.299369739003e-01
4.080000000000e+02 1.570000000000e-01 5.341000000000e+00 -1.156500000000e+01 9.288844907029e-01 2.726695932449e-01 -2.184518536155e-01 1.228970443225e-01
4.090000000000e+02 5.000000000000e-02 5.341000000000e+00 -1.167100000000e+01 9.271987702778e-01 2.795816715178e-01 -2.192332782397e-01 1.186309363482e-01
4.100000000000e+02 8.000000000000e-02 5.304000000000e+00 -1.158500000000e+01 9.413826790644e-01 2.269007708070e-01 -2.055880181724e-01 1.415918731734e-01
4.110000000000e+02 9.000000000000e-02 5.340000000000e+00 -1.162200000000e+01 9.331479992938e-01 2.585531497738e-01 -2.143524252203e-01 1.282112239950e-01
4.120000000000e+02 5.900000000000e-02 5.385000000000e+00 -1.167800000000e+01 9.340207548000e-01 2.557123476959e-01 -2.136405634588e-01 1.287405704652e-01
4.130000000000e+02 2.700000000000e-02 5.391000000000e+00 -1.169300000000e+01 9.334253565741e-01 2.583194969549e-01 -2.140958843006e-01 1.270869526077e-01
4.140000000000e+02 -2.500000000001e-02 5.480000000000e+00 -1.177100000000e+01 9.333649976106e-01 2.587551665818e-01 -2.141150634074e-01 1.266107603040e-01
4.150000000000e+02 -3.900000000000e-02 5.514000000000e+00 -1.182700000000e+01 9.324144983422e-01 2.624276700002e-01 -2.149700630725e-01 1.245905023752e-01
4.160000000000e+02 -7.800000000000e-02 5.556000000000e+00 -1.188500000000e+01 9.319718756216e-01 2.644636011537e-01 -2.152520833263e-01 1.231014514085e-01
4.170000000000e+02 -9.699999999999e-02 5.617000000000e+00 -1.192800000000e+01 9.335945695844e-01 2.587328388606e-01 -2.138705958977e-01 1.253709134852e-01
4.180000000000e+02 -1.070000000000e-01 5.625000000000e+00 -1.193800000000e+01 9.347656161878e-01 2.544770255453e-01 -2.129010108197e-01 1.269954560389e-01
4.190000000000e+02 -1.310000000000e-01 5.669000000000e+00 -1.197400000000e+01 9.354290539714e-01 2.518881923887e-01 -2.125307034971e-01 1.278887156572e-01
4.200000000000e+02 -1.250000000000e-01 5.674000000000e+00 -1.194900000000e+01 9.355685373513e-01 2.513769542201e-01 -2.125380173676e-01 1.278621522532e-01
4.210000000000e+02 -1.380000000000e-01 5.658000000000e+00 -1.196700000000e+01 9.345280088297e-01 2.553148031847e-01 -2.136640258787e-01 1.257753395257e-01
4.220000000000e+02 -1.660000000000e-01 5.654000000000e+00 -1.194300000000e+01 9.341643389178e-01 2.567247182951e-01 -2.140016576996e-01 1.250307858588e-01
4.230000000000e+02 -1.670000000000e-01 5.650000000000e+00 -1.195700000000e+01 9.331029675824e-01 2.605333040603e-01 -2.149816448717e-01 1.233861488686e-01
4.240000000000e+02 -1.780000000000e-01 5.655000000000e+00 -1.200600000000e+01 9.329848680075e-01 2.608544915588e-01 -2.150840917452e-01 1.234220554877e-01
4.250000000000e+02 -1.880000000000e-01 5.663000000000e+00 -1.206400000000e+01 9.328145649999e-01 2.616735870407e-01 -2.151329796814e-01 1.228890646993e-01
4.260000000000e+02 -2.930000000000e-01 5.833000000000e+00 -1.217700000000e+01 9.343229032454e-01 2.565673161878e-01 -2.134748855282e-01 1.250695725744e-01
4.270000000000e+02 -2.150000000000e-01 6.043000000000e+00 -1.255400000000e+01 9.416738355301e-01 2.277948386410e-01 -2.065392263845e-01 1.367532337130e-01
4.280000000000e+02 -2.340000000000e-01 6.044000000000e+00 -1.271200000000e+01 9.342351014956e-01 2.573954810833e-01 -2.143889343380e-01 1.224325376885e-01
4.290000000000e+02 -2.760000000000e-01 6.092000000000e+00 -1.293900000000e+01 9.347989753706e-01 2.565359946396e-01 -2.133787896671e-01 1.216949104131e-01
4.300000000000e+02 -3.010000000000e-01 6.320000000000e+00 -1.313400000000e+01 9.361207835945e-01 2.517031740479e-01 -2.123806989857e-01 1.233605666128e-01
4.310000000000e+02 -4.830000000000e-01 6.522000000000e+00 -1.355900000000e+01 9.423733185091e-01 2.271309464054e-01 -2.057945905156e-01 1.341366775410e-01
4.320000000000e+02 -3.650000000000e-01 6.743000000000e+00 -1.397400000000e+01 9.408990799440e-01 2.335529774749e-01 -2.078511098072e-01 1.302299666938e-01
4.330000000000e+02 -4.050000000000e-01 6.858000000000e+00 -1.426900000000e+01 9.368343521512e-01 2.507522502119e-01 -2.112816218075e-01 1.217570611075e-01
4.340000000000e+02 -3.170000000000e-01 6.987000000000e+00 -1.443800000000e+01 9.426442964850e-01 2.279691679408e-01 -2.056910299578e-01 1.309312375545e-01
4.350000000000e+02 -4.900000000000e-01 7.117000000000e+00 -1.454000000000e+01 9.421349288464e-01 2.307683466412e-01 -2.058345511838e-01 1.294599690059e-01
4.360000000000e+02 -4.470000000000e-01 7.139000000000e+00 -1.452200000000e+01 9.458452263976e-01 2.148194752069e-01 -2.021243431557e-01 1.355549728951e-01
4.370000000000e+02 -4.360000000000e-01 7.095000000000e+00 -1.450700000000e+01 9.413009388802e-01 2.339602843365e-01 -2.071310316919e-01 1.277179060538e-01
4.380000000000e+02 -6.710000000000e-01 7.163000000000e+00 -1.463400000000e+01 9.405560270081e-01 2.339133566676e-01 -2.103715144304e-01 1.279950293856e-01
4.390000000000e+02 -7.960000000000e-01 6.958000000000e+00 -1.481800000000e+01 9.423600108803e-01 2.193771691280e-01 -2.132380814600e-01 1.355019858684e-01
4.400000000000e+02 -1.033000000000e+00 6.924000000000e+00 -1.506600000000e+01 9.408290834943e-01 2.181494561359e-01 -2.199075800053e-01 1.374485601784e-01
4.410000000000e+02 -1.272000000000e+00 6.884000000000e+00 -1.546700000000e+01 9.381473686546e-01 2.167269628502e-01 -2.306587435466e-01 1.403762169514e-01
4.420000000000e+02 -1.422000000000e+00 6.715000000000e+00 -1.567500000000e+01 9.267220304831e-01 2.569118402902e-01 -2.459537099245e-01 1.211996580460e-01
4.430000000000e+02 -1.551000000000e+00 6.873000000000e+00 -1.594100000000e+01 9.334419637039e-01 2.280045404794e-01 -2.407192494664e-01 1.369462407433e-01
4.440000000000e+02 -1.444000000000e+00 6.867000000000e+00 -1.619900000000e+01 9.336052689417e-01 2.257548515028e-01 -2.402881962523e-01 1.402766251700e-01
4.450000000000e+02 -1.442000000000e+00 6.862000000000e+00 -1.598900000000e+01 9.321903870191e-01 2.324974866002e-01 -2.415917068322e-01 1.363797941910e-01
4.460000000000e+02 -1.379000000000e+00 6.953000000000e+00 -1.629900000000e+01 9.307062394513e-01 2.363785437464e-01 -2.430746858888e-01 1.372070587937e-01
4.470000000000e+02 -1.288000000000e+00 7.010000000000e+00 -1.649500000000e+01 9.297986174878e-01 2.386549618795e-01 -2.439507526127e-01 1.378635934094e-01
4.480000000000e+02 -1.177000000000e+00 7.084000000000e+00 -1.673100000000e+01 9.286173053847e-01 2.416374497766e-01 -2.452536836734e-01 1.383180163615e-01
4.490000000000e+02 -1.134000000000e+00 7.131000000000e+00 -1.687300000000e+01 9.277756407355e-01 2.440925938385e-01 -2.462845980537e-01 1.378225774416e-01
4.500000000000e+02 -1.077000000000e+00 7.128000000000e+00 -1.696600000000e+01 9.261302976633e-01 2.501467207590e-01 -2.474601901553e-01 1.359144735928e-01
4.510000000000e+02 -8.000000000000e-01 7.120000000000e+00 -1.678300000000e+01 9.227883374532e-01 2.686946910692e-01 -2.451246077057e-01 1.271958094777e-01
4.520000000000e+02 -6.670000000000e-01 7.325000000000e+00 -1.671600000000e+01 9.335076144724e-01 2.315432640520e-01 -2.319230861679e-01 1.454748524545e-01
4.530000000000e+02 -5.140000000000e-01 7.406000000000e+00 -1.643500000000e+01 9.298541111000e-01 2.547829087929e-01 -2.298680974659e-01 1.327315306357e-01
4.540000000000e+02 -2.120000000000e-01 7.529000000000e+00 -1.633600000000e+01 9.277174210567e-01 2.700867029180e-01 -2.258420396975e-01 1.240521369429e-01
4.550000000000e+02 -1.030000000000e-01 7.517000000000e+00 -1.622300000000e+01 9.284994240552e-01 2.699009888610e-01 -2.224901540027e-01 1.246611692265e-01
4.560000000000e+02 1.480000000000e-01 7.694000000000e+00 -1.641200000000e+01 9.299748272507e-01 2.640929265819e-01 -2.197392654656e-01 1.308296679733e-01
4.570000000000e+02 3.660000000000e-01 7.673000000000e+00 -1.651700000000e+01 9.143729925068e-01 3.145663184096e-01 -2.307514453851e-01 1.082766472935e-01
4.580000000000e+02 6.050000000000e-01 7.725000000000e+00 -1.680700000000e+01 9.010973318832e-01 3.514329769139e-01 -2.367973151736e-01 9.189936200514e-02
4.590000000000e+02 3.600000000000e-01 7.834000000000e+00 -1.650900000000e+01 9.017936589287e-01 3.488452140313e-01 -2.357539524596e-01 9.744376461932e-02
4.600000000000e+02 7.600000000000e-01 7.641000000000e+00 -1.666000000000e+01 9.081602587672e-01 3.322325841510e-01 -2.320209951102e-01 1.050367185909e-01
4.610000000000e+02 9.720000000000e-01 7.722000000000e+00 -1.668700000000e+01 9.027943138424e-01 3.464269421882e-01 -2.341375998739e-01 1.006498134383e-01
4.620000000000e+02 1.054000000000e+00 7.896000000000e+00 -1.688100000000e+01 8.978911739933e-01 3.581714200259e-01 -2.365163780326e-01 9.779916392266e-02
4.630000000000e+02 9.450000000000e-01 7.892000000000e+00 -1.695500000000e+01 9.065587774455e-01 3.357151291353e-01 -2.316693419269e-01 1.085165937417e-01
4.640000000000e+02 1.059000000000e+00 7.940000000000e+00 -1.707500000000e+01 9.046771839460e-01 3.407834727956e-01 -2.321770915403e-01 1.073294725634e-01
4.650000000000e+02 1.122000000000e+00 7.995000000000e+00 -1.719400000000e+01 9.043315574704e-01 3.418330959511e-01 -2.319984041251e-01 1.072907692166e-01
4.660000000000e+02 1.372000000000e+00 8.151000000000e+00 -1.751400000000e+01 8.997659810138e-01 3.541786370625e-01 -2.342040019286e-01 1.006337813039e-01
4.670000000000e+02 1.261000000000e+00 8.254000000000e+00 -1.760400000000e+01 9.031725151172e-01 3.451388318320e-01 -2.318158729507e-01 1.068643801589e-01
4.680000000000e+02 1.295000000000e+00 8.312000000000e+00 -1.771400000000e+01 9.008243706122e-01 3.513997204435e-01 -2.327003345125e-01 1.043275807309e-01
4.690000000000e+02 1.361000000000e+00 8.352000000000e+00 -1.781800000000e+01 8.963798329835e-01 3.627267208693e-01 -2.345060170970e-01 9.969678496961e-02
4.700000000000e+02 1.399000000000e+00 8.362000000000e+00 -1.785100000000e+01 8.941503884593e-01 3.682425509165e-01 -2.353422621075e-01 9.750141629079e-02
4.710000000000e+02 1.434000000000e+00 8.381000000000e+00 -1.789800000000e+01 8.919685425579e-01 3.735883112853e-01 -2.358764409471e-01 9.584465224636e-02
4.720000000000e+02 1.494000000000e+00 8.417000000000e+00 -1.798300000000e+01 8.918492846472e-01 3.738538381224e-01 -2.355982843889e-01 9.660025666904e-02
4.730000000000e+02 1.545000000000e+00 8.451000000000e+00 -1.804100000000e+01 8.914698555728e-01 3.748419749358e-01 -2.354769968615e-01 9.656901356220e-02
4.740000000000e+02 1.610000000000e+00 8.540000000000e+00 -1.816600000000e+01 8.910154184197e-01 3.760118540988e-01 -2.351326930309e-01 9.705269900232e-02
4.750000000000e+02 1.687000000000e+00 8.642000000000e+00 -1.825500000000e+01 8.919169319466e-01 3.738097505675e-01 -2.342843272529e-01 9.930413330405e-02
4.760000000000e+02 1.738000000000e+00 8.699000000000e+00 -1.832800000000e+01 8.921474356421e-01 3.732793637985e-01 -2.338080590048e-01 1.003457083475e-01
4.770000000000e+02 1.832000000000e+00 8.757000000000e+00 -1.841600000000e+01 8.901088824642e-01 3.782231415159e-01 -2.342599301250e-01 9.887222925564e-02
4.780000000000e+02 1.917000000000e+00 8.759000000000e+00 -1.847400000000e+01 8.877895381960e-01 3.838422397866e-01 -2.349002570356e-01 9.652326180765e-02
4.790000000000e+02 2.008000000000e+00 8.782000000000e+00 -1.856800000000e+01 8.838014793760e-01 3.933306377738e-01 -2.357805560675e-01 9.270104541857e-02
4.800000000000e+02 2.093000000000e+00 8.846000000000e+00 -1.866900000000e+01 8.814795707742e-01 3.987046372722e-01 -2.359954957441e-01 9.129350751249e-02
4.810000000000e+02 2.177000000000e+00 8.884000000000e+00 -1.875600000000e+01 8.787482176254e-01 4.049542118789e-01 -2.364527542307e-01 8.890304448421e-02
4.820000000000e+02 2.292000000000e+00 9.025000000000e+00 -1.892400000000e+01 8.778704584186e-01 4.071421845560e-01 -2.357966777823e-01 8.932315790283e-02
4.830000000000e+02 2.706000000000e+00 9.601000000000e+00 -1.973700000000e+01 8.744661729069e-01 4.152717237690e-01 -2.351518598238e-01 8.695924735713e-02
4.840000000000e+02 2.692000000000e+00 9.850000000000e+00 -2.000700000000e+01 8.779359294124e-01 4.087107860854e-01 -2.320313214051e-01 9.135350606992e-02
4.850000000000e+02 2.874000000000e+00 1.026900000000e+01 -2.049100000000e+01 8.841520796605e-01 3.959394320346e-01 -2.277812513581e-01 9.809570694945e-02
4.860000000000e+02 3.009000000000e+00 1.055300000000e+01 -2.107800000000e+01 8.613008256223e-01 4.450425703121e-01 -2.342250717303e-01 7.236445374093e-02
4.870000000000e+02 3.049000000000e+00 1.090600000000e+01 -2.170900000000e+01 8.543624685845e-01 4.598689607558e-01 -2.333303788446e-01 6.436027902290e-02
4.880000000000e+02 3.110000000000e+00 1.144800000000e+01 -2.237300000000e+01 8.497301018157e-01 4.698066982867e-01 -2.319396341842e-01 5.868923587685e-02
4.890000000000e+02 2.918000000000e+00 1.154300000000e+01 -2.229900000000e+01 8.848117354977e-01 3.985665661842e-01 -2.214414215025e-01 9.600303062174e-02
4.900000000000e+02 2.903000000000e+00 1.151400000000e+01 -2.227800000000e+01 8.776549303863e-01 4.148981454564e-01 -2.235182822098e-01 8.729793573412e-02
4.910000000000e+02 2.996000000000e+00 1.144300000000e+01 -2.228100000000e+01 8.675339440476e-01 4.358347774091e-01 -2.270223787905e-01 7.677071221696e-02
4.920000000000e+02 3.028000000000e+00 1.150600000000e+01 -2.235100000000e+01 8.703075212806e-01 4.307132681508e-01 -2.254246116611e-01 7.895975873016e-02
4.930000000000e+02 3.036000000000e+00 1.180000000000e+01 -2.220600000000e+01 8.777009329881e-01 4.160330151771e-01 -2.213460533277e-01 8.696854138550e-02
4.940000000000e+02 3.115000000000e+00 1.158600000000e+01 -2.239300000000e+01 8.721582195393e-01 4.280137544760e-01 -2.232044269109e-01 7.952389500515e-02
4.950000000000e+02 3.173000000000e+00 1.164600000000e+01 -2.245800000000e+01 8.746135691944e-01 4.235703243724e-01 -2.214535042517e-01 8.122579852907e-02
4.960000000000e+02 3.239000000000e+00 1.173900000000e+01 -2.255600000000e+01 8.742872034362e-01 4.246385073105e-01 -2.208987421525e-01 8.067074892574e-02
4.970000000000e+02 3.232000000000e+00 1.178300000000e+01 -2.264100000000e+01 8.731333988746e-01 4.272201835750e-01 -2.208043496754e-01 7.978985950818e-02
4.980000000000e+02 3.267000000000e+00 1.186800000000e+01 -2.281100000000e+01 8.723001812740e-01 4.290998225838e-01 -2.205976785921e-01 7.938765777895e-02
4.990000000000e+02 3.296000000000e+00 1.193600000000e+01 -2.295200000000e+01 8.729272588727e-01 4.279233647112e-01 -2.200717978968e-01 8.029942977188e-02
5.000000000000e+02 3.382000000000e+00 1.204900000000e+01 -2.328400000000e+01 8.728379662306e-01 4.285389269351e-01 -2.195515229333e-01 7.940655883088e-02
5.010000000000e+02 3.308000000000e+00 1.213300000000e+01 -2.335100000000e+01 8.801430337035e-01 4.129261485614e-01 -2.172021261965e-01 8.754126131859e-02
5.020000000000e+02 3.318000000000e+00 1.219500000000e+01 -2.342200000000e+01 8.807668872210e-01 4.115820260306e-01 -2.170860459125e-01 8.788387163587e-02
5.030000000000e+02 3.338000000000e+00 1.218800000000e+01 -2.339500000000e+01 8.818336115045e-01 4.093493032925e-01 -2.166763803845e-01 8.862265905638e-02
5.040000000000e+02 3.353000000000e+00 1.216200000000e+01 -2.336300000000e+01 8.814189261759e-01 4.103832262929e-01 -2.166579482785e-01 8.800919045235e-02
5.050000000000e+02 3.350000000000e+00 1.215300000000e+01 -2.335700000000e+01 8.814903011075e-01 4.102822398764e-01 -2.166295387947e-01 8.783493392141e-02
5.060000000000e+02 3.324000000000e+00 1.213600000000e+01 -2.333100000000e+01 8.800128614834e-01 4.136124003436e-01 -2.171721782654e-01 8.566440855551e-02
5.070000000000e+02 3.309000000000e+00 1.210500000000e+01 -2.330900000000e+01 8.803435912870e-01 4.130874757470e-01 -2.170477369324e-01 8.511274025340e-02
5.080000000000e+02 3.219000000000e+00 1.209100000000e+01 -2.330100000000e+01 8.831271917294e-01 4.073292739107e-01 -2.160776706130e-01 8.648506290629e-02
5.090000000000e+02 3.129000000000e+00 1.203000000000e+01 -2.327800000000e+01 8.880672550848e-01 3.968563783854e-01 -2.139525152168e-01 8.981028122338e-02
5.100000000000e+02 3.067000000000e+00 1.201400000000e+01 -2.327800000000e+01 8.887863871668e-01 3.955685089062e-01 -2.135890060919e-01 8.924152186913e-02
5.110000000000e+02 2.966000000000e+00 1.202300000000e+01 -2.326400000000e+01 8.929521913056e-01 3.863089584922e-01 -2.119619664026e-01 9.205377466489e-02
5.120000000000e+02 2.891000000000e+00 1.201700000000e+01 -2.323500000000e+01 8.957520384668e-01 3.800483367880e-01 -2.106850062368e-01 9.382630459664e-02
5.130000000000e+02 2.843000000000e+00 1.206900000000e+01 -2.325300000000e+01 8.957479948788e-01 3.801326126873e-01 -2.105551336514e-01 9.381504215821e-02
5.140000000000e+02 2.866000000000e+00 1.209700000000e+01 -2.328400000000e+01 8.945126380935e-01 3.831202515806e-01 -2.107913507694e-01 9.291404393691e-02
5.150000000000e+02 2.922000000000e+00 1.213200000000e+01 -2.331900000000e+01 8.904138782383e-01 3.925692255152e-01 -2.123548168568e-01 8.920740090841e-02
5.160000000000e+02 3.008000000000e+00 1.214600000000e+01 -2.338200000000e+01 8.866146875248e-01 4.010175612195e-01 -2.136782164560e-01 8.626083277520e-02
5.170000000000e+02 3.009000000000e+00 1.211500000000e+01 -2.339700000000e+01 8.860901630863e-01 4.021586303678e-01 -2.140396028569e-01 8.543832460520e-02
5.180000000000e+02 2.553000000000e+00 1.204600000000e+01 -2.327900000000e+01 9.167989474799e-01 3.261265129337e-01 -1.996386096668e-01 1.151764428685e-01
5.190000000000e+02 3.010000000000e+00 1.188100000000e+01 -2.337800000000e+01 9.086144208982e-01 3.491934480125e-01 -2.045979943851e-01 1.030700281097e-01
5.200000000000e+02 2.715000000000e+00 1.201400000000e+01 -2.335400000000e+01 8.998666789487e-01 3.707629605657e-01 -2.087468594134e-01 9.591421101871e-02
5.210000000000e+02 2.663000000000e+00 1.200700000000e+01 -2.329600000000e+01 9.036881918420e-01 3.613961252371e-01 -2.068448709301e-01 9.977821384838e-02
5.220000000000e+02 2.668000000000e+00 1.202300000000e+01 -2.323400000000e+01 9.037335935944e-01 3.611925223537e-01 -2.066527831171e-01 1.004996558939e-01
5.230000000000e+02 2.722000000000e+00 1.201800000000e+01 -2.318200000000e+01 9.015382123875e-01 3.665488999628e-01 -2.078807574684e-01 9.826670959986e-02
5.240000000000e+02 2.750000000000e+00 1.198400000000e+01 -2.308800000000e+01 9.011333193600e-01 3.674660035299e-01 -2.083071016980e-01 9.765054209349e-02
5.250000000000e+02 2.740000000000e+00 1.194000000000e+01 -2.299700000000e+01 9.008756524558e-01 3.681089511566e-01 -2.085641815737e-01 9.705586564023e-02
5.260000000000e+02 2.719000000000e+00 1.187800000000e+01 -2.290400000000e+01 8.996654637582e-01 3.711345766424e-01 -2.091263080543e-01 9.553725252851e-02
5.270000000000e+02 2.713000000000e+00 1.180500000000e+01 -2.278100000000e+01 8.993115708678e-01 3.720205231995e-01 -2.093131247890e-01 9.501286551182e-02
5.280000000000e+02 2.771000000000e+00 1.157000000000e+01 -2.278200000000e+01 8.902476818404e-01 3.943782933983e-01 -2.123960478006e-01 8.253935759883e-02
5.290000000000e+02 2.719000000000e+00 1.170100000000e+01 -2.256100000000e+01 9.005805432138e-01 3.688969810821e-01 -2.087309284997e-01 9.644222115273e-02
5.300000000000e+02 2.737000000000e+00 1.164100000000e+01 -2.241000000000e+01 9.038754036851e-01 3.605939177093e-01 -2.071483834067e-01 1.003535170096e-01
5.310000000000e+02 2.753000000000e+00 1.161600000000e+01 -2.232400000000e+01 9.022292687471e-01 3.646784857978e-01 -2.079657446523e-01 9.870257171692e-02
5.320000000000e+02 2.920000000000e+00 1.155100000000e+01 -2.223100000000e+01 9.019537343634e-01 3.647318403499e-01 -2.088201185232e-01 9.921846502974e-02
5.330000000000e+02 3.106000000000e+00 1.131000000000e+01 -2.204000000000e+01 8.920049492870e-01 3.896778277541e-01 -2.122745737928e-01 8.612703597282e-02
5.340000000000e+02 2.944000000000e+00 1.127600000000e+01 -2.180600000000e+01 9.022074752080e-01 3.647343949817e-01 -2.072785972366e-01 1.001302947356e-01
5.350000000000e+02 3.000000000000e+00 1.132800000000e+01 -2.176000000000e+01 8.989850520332e-01 3.722650053169e-01 -2.092621748998e-01 9.723160079684e-02
5.360000000000e+02 3.047000000000e+00 1.126400000000e+01 -2.167600000000e+01 8.967378148239e-01 3.776559747796e-01 -2.103011336236e-01 9.492465103842e-02
5.370000000000e+02 3.059000000000e+00 1.118400000000e+01 -2.160600000000e+01 8.957255030543e-01 3.801087482337e-01 -2.105816202319e-01 9.406669928751e-02
5.380000000000e+02 3.061000000000e+00 1.115500000000e+01 -2.153400000000e+01 8.976828415517e-01 3.753112712794e-01 -2.096951617353e-01 9.661731097008e-02
5.390000000000e+02 3.062000000000e+00 1.114700000000e+01 -2.153400000000e+01 8.967065499691e-01 3.776805426460e-01 -2.101050724320e-01 9.555432741403e-02
5.400000000000e+02 3.087000000000e+00 1.116600000000e+01 -2.153000000000e+01 8.992945595169e-01 3.713242396892e-01 -2.089980567989e-01 9.852622238222e-02
5.410000000000e+02 3.083000000000e+00 1.118300000000e+01 -2.151100000000e+01 9.011554648437e-01 3.666532060799e-01 -2.080699594554e-01 1.009512091357e-01
5.420000000000e+02 3.126000000000e+00 1.117200000000e+01 -2.153600000000e+01 9.004192604076e-01 3.684941731827e-01 -2.082907019873e-01 1.003602674518e-01
5.430000000000e+02 3.175000000000e+00 1.116500000000e+01 -2.153200000000e+01 8.999318445747e-01 3.695886385644e-01 -2.084296168144e-01 1.004191625093e-01
5.440000000000e+02 3.227000000000e+00 1.115800000000e+01 -2.155500000000e+01 8.960201380868e-01 3.790367483585e-01 -2.102015713351e-01 9.640723491989e-02
5.450000000000e+02 3.280000000000e+00 1.118600000000e+01 -2.160600000000e+01 8.946460900179e-01 3.821332402016e-01 -2.108469883366e-01 9.553066449102e-02
5.460000000000e+02 3.298000000000e+00 1.118700000000e+01 -2.164000000000e+01 8.949152843223e-01 3.814555719173e-01 -2.106486966949e-01 9.615304009961e-02
5.470000000000e+02 3.290000000000e+00 1.120000000000e+01 -2.166700000000e+01 8.954237677463e-01 3.802203943860e-01 -2.103911258454e-01 9.687260713698e-02
5.480000000000e+02 3.279000000000e+00 1.122800000000e+01 -2.167800000000e+01 8.960881235165e-01 3.786028483143e-01 -2.100670243884e-01 9.776401897236e-02
5.490000000000e+02 3.262000000000e+00 1.123300000000e+01 -2.166900000000e+01 8.983920759620e-01 3.730072365565e-01 -2.089278352741e-01 1.005307861946e-01
5.500000000000e+02 3.268000000000e+00 1.124500000000e+01 -2.167100000000e+01 8.995266374291e-01 3.701280810154e-01 -2.084364703193e-01 1.020356312289e-01
5.510000000000e+02 3.292000000000e+00 1.122200000000e+01 -2.164300000000e+01 9.001607578198e-01 3.684754141901e-01 -2.082133792824e-01 1.028769551772e-01
